"Type","Level","Offset","Size","Field Type","Field Name","Elt Type","Comment"
"creature_raw","4","0x135c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][TRAPPER]","",""
"creature_raw","4","0x1360","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][METALSMITH]","",""
"creature_raw","4","0x1364","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][JEWELER]","",""
"creature_raw","4","0x1368","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CRAFTSMAN]","",""
"creature_raw","4","0x136c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][KING]","",""
"creature_raw","4","0x1370","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][KING_CONSORT]","",""
"creature_raw","4","0x1374","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][FISHERMAN]","",""
"creature_raw","4","0x1378","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][FARMER]","",""
"creature_raw","4","0x137c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MECHANIC]","",""
"creature_raw","4","0x1380","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MANAGER]","",""
"creature_raw","4","0x1384","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MAYOR]","",""
"creature_raw","4","0x1388","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GOVERNOR]","",""
"creature_raw","4","0x138c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BROKER]","",""
"creature_raw","4","0x1390","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MINISTER_TRADE]","",""
"creature_raw","4","0x1394","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILDMASTER]","",""
"creature_raw","4","0x1398","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BOOKKEEPER]","",""
"creature_raw","4","0x139c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][TREASURER]","",""
"creature_raw","4","0x13a0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][HOARDMASTER]","",""
"creature_raw","4","0x13a4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][TAXCOLLECTOR]","",""
"creature_raw","4","0x13a8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][EXECUTIONER]","",""
"creature_raw","4","0x13ac","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][SHERIFF]","",""
"creature_raw","4","0x13b0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BARON]","",""
"creature_raw","4","0x13b4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][COUNT]","",""
"creature_raw","4","0x13b8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DUKE]","",""
"creature_raw","4","0x13bc","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BARON_CONSORT]","",""
"creature_raw","4","0x13c0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][COUNT_CONSORT]","",""
"creature_raw","4","0x13c4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DUKE_CONSORT]","",""
"creature_raw","4","0x13c8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_MINER]","",""
"creature_raw","4","0x13cc","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_CARPENTER]","",""
"creature_raw","4","0x13d0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_MASON]","",""
"creature_raw","4","0x13d4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_METALSMITH]","",""
"creature_raw","4","0x13d8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_JEWELER]","",""
"creature_raw","4","0x13dc","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILD_CRAFTSMAN]","",""
"creature_raw","4","0x13e0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][HOUSE_DEATH]","",""
"creature_raw","4","0x13e4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][HOUSE_ANIMAL]","",""
"creature_raw","4","0x13e8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][HOUSE_FARMER]","",""
"creature_raw","4","0x13ec","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][PHILOSOPHER]","",""
"creature_raw","4","0x13f0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][ADVISOR]","",""
"creature_raw","4","0x13f4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_AXE]","",""
"creature_raw","4","0x13f8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_MACE]","",""
"creature_raw","4","0x13fc","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_SWORD]","",""
"creature_raw","4","0x1400","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_HAMMER]","",""
"creature_raw","4","0x1404","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_CROSSBOW]","",""
"creature_raw","4","0x1408","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CULT_SPEAR]","",""
"creature_raw","4","0x140c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][ALCHEMIST]","",""
"creature_raw","4","0x1410","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DUNGEONMASTER]","",""
"creature_raw","4","0x1414","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MERCHANT]","",""
"creature_raw","4","0x1418","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DIPLOMAT]","",""
"creature_raw","4","0x141c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][GUILDREP]","",""
"creature_raw","4","0x1420","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MERCHANTBARON]","",""
"creature_raw","4","0x1424","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MERCHANTPRINCE]","",""
"creature_raw","4","0x1428","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][OUTPOSTLIAISON]","",""
"creature_raw","4","0x142c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DRUID]","",""
"creature_raw","4","0x1430","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CHAMPION]","",""
"creature_raw","4","0x1434","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][HAMMERMAN]","",""
"creature_raw","4","0x1438","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_HAMMERMAN]","",""
"creature_raw","4","0x143c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][SPEARMAN]","",""
"creature_raw","4","0x1440","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_SPEARMAN]","",""
"creature_raw","4","0x1444","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CROSSBOWMAN]","",""
"creature_raw","4","0x1448","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_CROSSBOWMAN]","",""
"creature_raw","4","0x144c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][WRESTLER]","",""
"creature_raw","4","0x1450","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_WRESTLER]","",""
"creature_raw","4","0x1454","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][AXEMAN]","",""
"creature_raw","4","0x1458","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_AXEMAN]","",""
"creature_raw","4","0x145c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][SWORDSMAN]","",""
"creature_raw","4","0x1460","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_SWORDSMAN]","",""
"creature_raw","4","0x1464","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MACEMAN]","",""
"creature_raw","4","0x1468","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_MACEMAN]","",""
"creature_raw","4","0x146c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][PIKEMAN]","",""
"creature_raw","4","0x1470","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_PIKEMAN]","",""
"creature_raw","4","0x1474","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BOWMAN]","",""
"creature_raw","4","0x1478","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_BOWMAN]","",""
"creature_raw","4","0x147c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BLOWGUNMAN]","",""
"creature_raw","4","0x1480","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_BLOWGUNMAN]","",""
"creature_raw","4","0x1484","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][RECRUIT]","",""
"creature_raw","4","0x1488","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][TRAINED_HUNTER]","",""
"creature_raw","4","0x148c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][TRAINED_WAR]","",""
"creature_raw","4","0x1490","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_THIEF]","",""
"creature_raw","4","0x1494","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][THIEF]","",""
"creature_raw","4","0x1498","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][STANDARD]","",""
"creature_raw","4","0x149c","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][CHILD]","",""
"creature_raw","4","0x14a0","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][BABY]","",""
"creature_raw","4","0x14a4","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][DRUNK]","",""
"creature_raw","4","0x14a8","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][LASHER]","",""
"creature_raw","4","0x14ac","0x4","int32_t","graphics.profession_texpos_gs[ZOMBIE][MASTER_LASHER]","",""
"creature_raw","3","0x14b0","0x160","static-array","graphics.profession_texpos_gs[SKELETON]","int32_t",""
"creature_raw","4","0x14b0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MINER]","",""
"creature_raw","4","0x14b4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CARPENTER]","",""
"creature_raw","4","0x14b8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASON]","",""
"creature_raw","4","0x14bc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][TRAPPER]","",""
"creature_raw","4","0x14c0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][METALSMITH]","",""
"creature_raw","4","0x14c4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][JEWELER]","",""
"creature_raw","4","0x14c8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CRAFTSMAN]","",""
"creature_raw","4","0x14cc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][KING]","",""
"creature_raw","4","0x14d0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][KING_CONSORT]","",""
"creature_raw","4","0x14d4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][FISHERMAN]","",""
"creature_raw","4","0x14d8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][FARMER]","",""
"creature_raw","4","0x14dc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MECHANIC]","",""
"creature_raw","4","0x14e0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MANAGER]","",""
"creature_raw","4","0x14e4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MAYOR]","",""
"creature_raw","4","0x14e8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GOVERNOR]","",""
"creature_raw","4","0x14ec","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BROKER]","",""
"creature_raw","4","0x14f0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MINISTER_TRADE]","",""
"creature_raw","4","0x14f4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILDMASTER]","",""
"creature_raw","4","0x14f8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BOOKKEEPER]","",""
"creature_raw","4","0x14fc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][TREASURER]","",""
"creature_raw","4","0x1500","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][HOARDMASTER]","",""
"creature_raw","4","0x1504","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][TAXCOLLECTOR]","",""
"creature_raw","4","0x1508","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][EXECUTIONER]","",""
"creature_raw","4","0x150c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][SHERIFF]","",""
"creature_raw","4","0x1510","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BARON]","",""
"creature_raw","4","0x1514","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][COUNT]","",""
"creature_raw","4","0x1518","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DUKE]","",""
"creature_raw","4","0x151c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BARON_CONSORT]","",""
"creature_raw","4","0x1520","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][COUNT_CONSORT]","",""
"creature_raw","4","0x1524","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DUKE_CONSORT]","",""
"creature_raw","4","0x1528","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_MINER]","",""
"creature_raw","4","0x152c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_CARPENTER]","",""
"creature_raw","4","0x1530","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_MASON]","",""
"creature_raw","4","0x1534","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_METALSMITH]","",""
"creature_raw","4","0x1538","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_JEWELER]","",""
"creature_raw","4","0x153c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILD_CRAFTSMAN]","",""
"creature_raw","4","0x1540","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][HOUSE_DEATH]","",""
"creature_raw","4","0x1544","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][HOUSE_ANIMAL]","",""
"creature_raw","4","0x1548","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][HOUSE_FARMER]","",""
"creature_raw","4","0x154c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][PHILOSOPHER]","",""
"creature_raw","4","0x1550","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][ADVISOR]","",""
"creature_raw","4","0x1554","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_AXE]","",""
"creature_raw","4","0x1558","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_MACE]","",""
"creature_raw","4","0x155c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_SWORD]","",""
"creature_raw","4","0x1560","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_HAMMER]","",""
"creature_raw","4","0x1564","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_CROSSBOW]","",""
"creature_raw","4","0x1568","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CULT_SPEAR]","",""
"creature_raw","4","0x156c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][ALCHEMIST]","",""
"creature_raw","4","0x1570","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DUNGEONMASTER]","",""
"creature_raw","4","0x1574","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MERCHANT]","",""
"creature_raw","4","0x1578","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DIPLOMAT]","",""
"creature_raw","4","0x157c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][GUILDREP]","",""
"creature_raw","4","0x1580","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MERCHANTBARON]","",""
"creature_raw","4","0x1584","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MERCHANTPRINCE]","",""
"creature_raw","4","0x1588","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][OUTPOSTLIAISON]","",""
"creature_raw","4","0x158c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DRUID]","",""
"creature_raw","4","0x1590","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CHAMPION]","",""
"creature_raw","4","0x1594","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][HAMMERMAN]","",""
"creature_raw","4","0x1598","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_HAMMERMAN]","",""
"creature_raw","4","0x159c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][SPEARMAN]","",""
"creature_raw","4","0x15a0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_SPEARMAN]","",""
"creature_raw","4","0x15a4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CROSSBOWMAN]","",""
"creature_raw","4","0x15a8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_CROSSBOWMAN]","",""
"creature_raw","4","0x15ac","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][WRESTLER]","",""
"creature_raw","4","0x15b0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_WRESTLER]","",""
"creature_raw","4","0x15b4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][AXEMAN]","",""
"creature_raw","4","0x15b8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_AXEMAN]","",""
"creature_raw","4","0x15bc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][SWORDSMAN]","",""
"creature_raw","4","0x15c0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_SWORDSMAN]","",""
"creature_raw","4","0x15c4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MACEMAN]","",""
"creature_raw","4","0x15c8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_MACEMAN]","",""
"creature_raw","4","0x15cc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][PIKEMAN]","",""
"creature_raw","4","0x15d0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_PIKEMAN]","",""
"creature_raw","4","0x15d4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BOWMAN]","",""
"creature_raw","4","0x15d8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_BOWMAN]","",""
"creature_raw","4","0x15dc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BLOWGUNMAN]","",""
"creature_raw","4","0x15e0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_BLOWGUNMAN]","",""
"creature_raw","4","0x15e4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][RECRUIT]","",""
"creature_raw","4","0x15e8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][TRAINED_HUNTER]","",""
"creature_raw","4","0x15ec","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][TRAINED_WAR]","",""
"creature_raw","4","0x15f0","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_THIEF]","",""
"creature_raw","4","0x15f4","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][THIEF]","",""
"creature_raw","4","0x15f8","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][STANDARD]","",""
"creature_raw","4","0x15fc","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][CHILD]","",""
"creature_raw","4","0x1600","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][BABY]","",""
"creature_raw","4","0x1604","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][DRUNK]","",""
"creature_raw","4","0x1608","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][LASHER]","",""
"creature_raw","4","0x160c","0x4","int32_t","graphics.profession_texpos_gs[SKELETON][MASTER_LASHER]","",""
"creature_raw","3","0x1610","0x160","static-array","graphics.profession_texpos_gs[ADVENTURER]","int32_t",""
"creature_raw","4","0x1610","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MINER]","",""
"creature_raw","4","0x1614","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][CARPENTER]","",""
"creature_raw","4","0x1618","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MASON]","",""
"creature_raw","4","0x161c","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][TRAPPER]","",""
"creature_raw","4","0x1620","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][METALSMITH]","",""
"creature_raw","4","0x1624","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][JEWELER]","",""
"creature_raw","4","0x1628","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][CRAFTSMAN]","",""
"creature_raw","4","0x162c","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][KING]","",""
"creature_raw","4","0x1630","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][KING_CONSORT]","",""
"creature_raw","4","0x1634","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][FISHERMAN]","",""
"creature_raw","4","0x1638","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][FARMER]","",""
"creature_raw","4","0x163c","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MECHANIC]","",""
"creature_raw","4","0x1640","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MANAGER]","",""
"creature_raw","4","0x1644","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MAYOR]","",""
"creature_raw","4","0x1648","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][GOVERNOR]","",""
"creature_raw","4","0x164c","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][BROKER]","",""
"creature_raw","4","0x1650","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][MINISTER_TRADE]","",""
"creature_raw","4","0x1654","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][GUILDMASTER]","",""
"creature_raw","4","0x1658","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][BOOKKEEPER]","",""
"creature_raw","4","0x165c","0x4","int32_t","graphics.profession_texpos_gs[ADVENTURER][TREASURER]","",""
